TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2015-01-29,USD,CALL,BLCM,25.190001000000002,80,24,2015-07-28
2015-02-02,USD,CALL,BLCM,23.120001000000002,600,22,2015-08-01
2015-02-02,USD,CALL,AMZN,364.47000099999997,0,367,2016-01-28
2015-02-02,USD,PUT,CHK,20.52,600,21,2015-05-03
2015-02-02,USD,CALL,BLCM,23.120001000000002,110,22,2015-08-01
2015-02-02,USD,PUT,MSFT,41.279999,560,41,2016-01-28
2015-02-02,USD,CALL,AMZN,364.47000099999997,830,377,2016-01-28
2015-02-02,USD,PUT,BA,146.259995,920,153,2015-08-01
2015-02-02,USD,CALL,AMZN,364.47000099999997,330,357,2015-08-01
2015-02-02,USD,CALL,BLCM,23.120001000000002,680,22,2016-01-28
2015-02-03,USD,CALL,BLCM,23.09,50,22,2015-08-02
2015-02-04,USD,CALL,XRX,35.335968,670,34,2015-08-03
2015-02-04,USD,CALL,FB,75.629997,60,74,2015-08-03
2015-02-04,USD,CALL,BLCM,22.15,130,22,2016-01-30
2015-02-04,USD,CALL,XRX,35.335968,980,36,2016-01-30
2015-02-05,USD,CALL,XRX,35.46772,780,35,2015-08-04
2015-02-05,USD,CALL,FB,75.610001,260,73,2016-01-31
2015-02-05,USD,CALL,CHK,20.85,670,20,2015-05-06
2015-02-05,USD,CALL,XRX,35.46772,30,34,2016-01-31
2015-02-05,USD,CALL,AAPL,119.940002,300,122,2015-08-04
2015-02-05,USD,PUT,BA,148.600006,380,142,2016-01-31
2015-02-06,USD,PUT,BA,148.0,210,142,2015-05-07
2015-02-06,USD,PUT,BA,148.0,70,145,2015-08-05
2015-02-06,USD,CALL,XRX,35.388668,410,34,2015-08-05
2015-02-06,USD,PUT,MSFT,42.41,880,42,2016-02-01
2015-02-09,USD,PUT,MSFT,42.360001000000004,640,44,2015-05-10
2015-02-09,USD,CALL,XRX,35.309616,510,36,2015-08-08
2015-02-09,USD,PUT,FB,74.440002,410,73,2015-05-10
2015-02-09,USD,CALL,BA,147.580002,670,149,2015-08-08
2015-02-09,USD,PUT,AAPL,119.720001,520,122,2016-02-04
2015-02-10,USD,PUT,BA,148.03999299999998,560,150,2015-05-11
2015-02-10,USD,PUT,CHK,20.23,840,20,2016-02-05
2015-02-10,USD,PUT,MSFT,42.599998,680,43,2016-02-05
2015-02-10,USD,PUT,MSFT,42.599998,730,43,2015-05-11
2015-02-10,USD,PUT,XRX,35.546772,490,34,2016-02-05
2015-02-10,USD,CALL,AMZN,373.0,220,366,2015-08-09
2015-02-11,USD,PUT,CHK,20.059998999999998,190,19,2016-02-06
2015-02-11,USD,CALL,AAPL,124.879997,840,130,2015-08-10
2015-02-11,USD,PUT,AAPL,124.879997,440,125,2016-02-06
2015-02-11,USD,PUT,CHK,20.059998999999998,970,19,2015-08-10
2015-02-11,USD,PUT,FB,76.510002,350,74,2015-08-10
2015-02-11,USD,CALL,MSFT,42.380001,150,40,2015-05-12
2015-02-11,USD,CALL,CHK,20.059998999999998,420,20,2016-02-06
2015-02-11,USD,CALL,XRX,35.494071999999996,130,33,2016-02-06
2015-02-11,USD,CALL,FB,76.510002,610,77,2016-02-06
2015-02-12,USD,CALL,FB,76.230003,210,75,2016-02-07
2015-02-12,USD,PUT,CHK,20.5,280,19,2016-02-07
2015-02-13,USD,CALL,XRX,36.284584,160,36,2016-02-08
2015-02-13,USD,CALL,XRX,36.284584,200,35,2015-08-12
2015-02-13,USD,PUT,BLCM,20.0,320,20,2015-08-12
2015-02-13,USD,PUT,BLCM,20.0,510,19,2015-05-14
2015-02-13,USD,PUT,BA,149.729996,900,151,2015-08-12
2015-02-17,USD,PUT,CHK,21.26,590,22,2015-05-18
2015-02-17,USD,PUT,MSFT,43.580002,740,44,2015-08-16
2015-02-17,USD,CALL,CHK,21.26,770,20,2015-05-18
2015-02-17,USD,PUT,MSFT,43.580002,140,41,2015-05-18
2015-02-17,USD,PUT,AMZN,375.429993,560,392,2016-02-12
2015-02-18,USD,PUT,FB,76.709999,680,76,2015-08-17
2015-02-18,USD,PUT,BA,151.169998,670,152,2015-08-17
2015-02-18,USD,PUT,CHK,20.75,780,20,2015-08-17
2015-02-18,USD,PUT,BLCM,21.049999,430,21,2015-08-17
2015-02-18,USD,CALL,BLCM,21.049999,490,21,2016-02-13
2015-02-18,USD,CALL,MSFT,43.529999,340,41,2016-02-13
2015-02-18,USD,CALL,AAPL,128.720001,220,126,2015-08-17
2015-02-18,USD,PUT,BLCM,21.049999,30,21,2015-08-17
2015-02-19,USD,CALL,AMZN,379.0,960,391,2015-08-18
2015-02-19,USD,CALL,BA,153.75,70,151,2016-02-14
2015-02-19,USD,PUT,FB,79.41999799999999,970,79,2015-08-18
2015-02-19,USD,PUT,FB,79.41999799999999,800,83,2015-08-18
2015-02-19,USD,CALL,AMZN,379.0,400,361,2016-02-14
2015-02-20,USD,PUT,FB,79.900002,60,83,2015-08-19
2015-02-20,USD,PUT,AAPL,129.5,660,124,2015-05-21
2015-02-20,USD,CALL,CHK,20.299999,10,19,2015-05-21
2015-02-20,USD,PUT,XRX,36.890644,760,37,2015-08-19
2015-02-20,USD,PUT,XRX,36.890644,500,35,2015-05-21
2015-02-20,USD,PUT,AMZN,383.660004,490,372,2016-02-15
2015-02-20,USD,CALL,CHK,20.299999,670,19,2015-08-19
2015-02-20,USD,CALL,CHK,20.299999,470,21,2016-02-15
2015-02-20,USD,CALL,BLCM,21.059998999999998,150,21,2015-05-21
2015-02-23,USD,PUT,FB,78.839996,680,77,2015-05-24
2015-02-23,USD,CALL,AMZN,380.140015,190,374,2015-05-24
2015-02-23,USD,CALL,CHK,19.709999,850,19,2016-02-18
2015-02-24,USD,PUT,MSFT,44.09,270,44,2016-02-19
2015-02-24,USD,CALL,MSFT,44.09,530,43,2016-02-19
2015-02-24,USD,CALL,XRX,36.837944,720,37,2016-02-19
2015-02-25,USD,CALL,FB,79.559998,300,76,2016-02-20
2015-02-25,USD,PUT,AAPL,128.78999299999998,380,129,2015-08-24
2015-02-25,USD,PUT,BLCM,23.73,950,22,2016-02-20
2015-02-25,USD,CALL,BA,153.009995,180,146,2015-08-24
2015-02-25,USD,PUT,MSFT,43.990002000000004,550,42,2016-02-20
2015-02-26,USD,PUT,AMZN,384.799988,260,374,2015-05-27
2015-03-03,USD,CALL,MSFT,43.279999,650,41,2016-02-26
2015-03-03,USD,PUT,BA,155.570007,180,152,2015-06-01
2015-03-04,USD,PUT,AMZN,382.72000099999997,680,392,2015-08-31
2015-03-04,USD,PUT,CHK,15.49,170,16,2015-06-02
2015-03-04,USD,CALL,CHK,15.49,490,15,2015-06-02
2015-03-04,USD,PUT,CHK,15.49,710,15,2015-08-31
2015-03-04,USD,PUT,XRX,35.230568,570,34,2015-08-31
2015-03-05,USD,CALL,MSFT,43.110001000000004,90,43,2016-02-28
2015-03-05,USD,CALL,AAPL,126.410004,30,131,2015-09-01
2015-03-05,USD,CALL,XRX,35.625824,850,34,2016-02-28
2015-03-05,USD,PUT,BA,154.470001,970,147,2016-02-28
2015-03-05,USD,CALL,AAPL,126.410004,700,126,2015-09-01
2015-03-05,USD,CALL,FB,81.209999,430,82,2015-06-03
2015-03-05,USD,PUT,AMZN,387.829987,150,376,2015-09-01
2015-03-06,USD,CALL,XRX,34.624503999999995,160,35,2015-06-04
2015-03-06,USD,PUT,FB,80.010002,10,79,2015-06-04
2015-03-06,USD,PUT,FB,80.010002,140,78,2016-02-29
2015-03-06,USD,CALL,CHK,15.17,340,15,2016-02-29
2015-03-06,USD,PUT,BLCM,24.48,50,23,2015-06-04
2015-03-06,USD,PUT,CHK,15.17,650,14,2016-02-29
2015-03-06,USD,PUT,FB,80.010002,490,80,2015-06-04
2015-03-09,USD,CALL,CHK,14.24,550,13,2015-06-07
2015-03-09,USD,PUT,XRX,34.940712,600,35,2016-03-03
2015-03-09,USD,CALL,MSFT,42.849998,840,41,2015-06-07
2015-03-09,USD,PUT,AAPL,127.139999,690,120,2015-09-05
2015-03-09,USD,CALL,FB,79.440002,290,76,2015-09-05
2015-03-09,USD,CALL,BA,154.75,830,160,2015-09-05
2015-03-09,USD,PUT,BLCM,24.35,20,24,2016-03-03
2015-03-11,USD,CALL,CHK,14.29,800,14,2016-03-05
2015-03-11,USD,CALL,AMZN,366.369995,600,382,2015-06-09
2015-03-11,USD,PUT,XRX,33.913044,220,35,2016-03-05
2015-03-11,USD,PUT,AMZN,366.369995,360,349,2016-03-05
2015-03-11,USD,CALL,AMZN,366.369995,480,368,2016-03-05
2015-03-11,USD,CALL,BA,151.169998,160,147,2015-06-09
2015-03-11,USD,CALL,XRX,33.913044,770,34,2015-06-09
2015-03-12,USD,PUT,CHK,13.92,320,13,2015-09-08
2015-03-12,USD,CALL,FB,78.93,420,76,2015-09-08
2015-03-12,USD,CALL,XRX,33.386036,580,33,2015-06-10
2015-03-12,USD,PUT,AMZN,374.23999,370,374,2015-09-08
2015-03-13,USD,PUT,MSFT,41.380001,480,40,2015-06-11
2015-03-13,USD,PUT,AMZN,370.579987,450,382,2016-03-07
2015-03-13,USD,PUT,CHK,13.8,500,14,2016-03-07
2015-03-16,USD,CALL,XRX,33.965744,390,34,2015-09-12
2015-03-16,USD,CALL,XRX,33.965744,830,32,2016-03-10
2015-03-16,USD,PUT,XRX,33.965744,150,32,2015-06-14
2015-03-16,USD,CALL,FB,78.07,780,79,2016-03-10
2015-03-16,USD,CALL,XRX,33.965744,920,34,2015-06-14
2015-03-16,USD,PUT,CHK,13.96,440,14,2016-03-10
2015-03-16,USD,CALL,BA,153.669998,350,158,2015-09-12
2015-03-16,USD,CALL,BA,153.669998,730,153,2016-03-10
2015-03-17,USD,CALL,AMZN,371.920013,530,359,2015-06-15
2015-03-17,USD,PUT,BLCM,24.940001000000002,360,25,2015-06-15
2015-03-18,USD,PUT,XRX,34.229248,260,35,2015-09-14
2015-03-18,USD,PUT,BA,155.729996,750,158,2016-03-12
2015-03-18,USD,CALL,BLCM,24.42,410,24,2015-09-14
2015-03-18,USD,CALL,MSFT,42.5,710,42,2016-03-12
2015-03-18,USD,CALL,AMZN,375.140015,50,393,2015-06-16
2015-03-18,USD,PUT,FB,80.910004,120,78,2016-03-12
2015-03-19,USD,CALL,XRX,33.833991999999995,860,35,2015-09-15
2015-03-19,USD,PUT,BLCM,25.9,900,26,2016-03-13
2015-03-19,USD,CALL,FB,82.75,610,82,2015-09-15
2015-03-19,USD,CALL,CHK,13.5,910,13,2015-06-17
2015-03-19,USD,CALL,CHK,13.5,590,13,2016-03-13
2015-03-19,USD,PUT,XRX,33.833991999999995,750,34,2015-09-15
2015-03-20,USD,PUT,AMZN,378.48999,770,382,2016-03-14
2015-03-20,USD,PUT,CHK,13.61,690,14,2016-03-14
2015-03-23,USD,PUT,MSFT,42.860001000000004,520,43,2015-06-21
2015-03-24,USD,PUT,AMZN,374.089996,40,361,2016-03-18
2015-03-25,USD,PUT,AAPL,123.379997,870,118,2015-09-21
2015-03-25,USD,CALL,FB,82.91999799999999,990,83,2015-09-21
2015-03-25,USD,CALL,MSFT,41.459998999999996,310,41,2016-03-19
2015-03-25,USD,PUT,XRX,33.992096000000004,570,32,2015-06-23
2015-03-25,USD,PUT,CHK,14.34,270,14,2016-03-19
2015-03-25,USD,PUT,MSFT,41.459998999999996,250,41,2015-06-23
2015-03-26,USD,PUT,FB,83.010002,770,84,2016-03-20
2015-03-27,USD,PUT,AAPL,123.25,330,117,2016-03-21
2015-03-27,USD,PUT,CHK,14.03,260,13,2016-03-21
2015-03-27,USD,PUT,FB,83.300003,620,84,2016-03-21
2015-03-27,USD,CALL,FB,83.300003,820,84,2015-06-25
2015-03-27,USD,PUT,XRX,33.175232,90,32,2016-03-21
2015-03-27,USD,PUT,BA,148.850006,20,148,2015-09-23
2015-03-30,USD,CALL,FB,83.199997,470,84,2015-09-26
2015-03-30,USD,PUT,XRX,33.833991999999995,690,32,2015-09-26
2015-03-30,USD,CALL,BA,152.699997,690,149,2016-03-24
2015-03-31,USD,PUT,BA,150.080002,860,149,2016-03-25
2015-03-31,USD,CALL,AAPL,124.43,80,128,2015-06-29
2015-03-31,USD,PUT,BA,150.080002,390,151,2016-03-25
2015-03-31,USD,PUT,BA,150.080002,980,143,2016-03-25
2015-03-31,USD,CALL,FB,82.220001,50,80,2016-03-25
2015-03-31,USD,CALL,XRX,33.860344,160,32,2015-09-27
2015-03-31,USD,CALL,AMZN,372.100006,190,387,2015-06-29
2015-03-31,USD,CALL,FB,82.220001,570,79,2016-03-25
2015-04-01,USD,CALL,AAPL,124.25,590,126,2015-06-30
2015-04-01,USD,CALL,AMZN,370.26001,640,369,2016-03-26
2015-04-01,USD,PUT,XRX,33.386036,900,31,2015-09-28
2015-04-01,USD,CALL,BLCM,23.059998999999998,430,22,2015-09-28
2015-04-01,USD,PUT,XRX,33.386036,750,32,2015-09-28
2015-04-01,USD,CALL,AAPL,124.25,580,124,2015-09-28
2015-04-01,USD,PUT,BA,148.639999,860,143,2015-09-28
2015-04-02,USD,CALL,FB,81.559998,110,84,2016-03-27
2015-04-02,USD,CALL,AAPL,125.32,340,119,2016-03-27
2015-04-02,USD,CALL,AMZN,372.25,980,367,2015-09-29
2015-04-06,USD,CALL,CHK,15.15,950,15,2016-03-31
2015-04-06,USD,CALL,XRX,34.123847999999995,560,33,2015-10-03
2015-04-06,USD,CALL,CHK,15.15,450,14,2015-10-03
2015-04-06,USD,PUT,CHK,15.15,580,14,2016-03-31
2015-04-07,USD,CALL,BA,152.320007,20,147,2015-07-06
2015-04-07,USD,CALL,BA,152.320007,500,144,2015-10-04
2015-04-07,USD,PUT,XRX,34.150196,560,33,2015-10-04
2015-04-07,USD,PUT,BLCM,23.549999,150,22,2016-04-01
2015-04-07,USD,CALL,AAPL,126.010002,110,124,2015-07-06
2015-04-08,USD,CALL,BLCM,24.52,40,23,2016-04-02
2015-04-09,USD,PUT,FB,82.16999799999999,840,86,2015-10-06
2015-04-09,USD,CALL,AAPL,126.559998,190,120,2016-04-03
2015-04-09,USD,PUT,AAPL,126.559998,860,124,2016-04-03
2015-04-09,USD,CALL,AAPL,126.559998,310,120,2015-10-06
2015-04-10,USD,CALL,BA,154.380005,910,155,2016-04-04
2015-04-10,USD,PUT,AMZN,382.649994,630,379,2016-04-04
2015-04-10,USD,CALL,BLCM,24.879998999999998,90,25,2016-04-04
2015-04-10,USD,CALL,FB,82.040001,460,83,2015-10-07
2015-04-10,USD,PUT,BA,154.380005,150,155,2016-04-04
2015-04-10,USD,PUT,MSFT,41.720001,100,41,2016-04-04
2015-04-10,USD,PUT,XRX,34.940712,920,33,2015-07-09
2015-04-14,USD,PUT,CHK,15.25,380,15,2015-10-11
2015-04-14,USD,PUT,CHK,15.25,570,15,2016-04-08
2015-04-14,USD,CALL,FB,83.519997,460,80,2015-10-11
2015-04-14,USD,CALL,BLCM,25.85,750,25,2016-04-08
2015-04-14,USD,PUT,MSFT,41.650002,990,40,2016-04-08
2015-04-14,USD,PUT,BA,153.21000700000002,310,147,2015-10-11
2015-04-14,USD,CALL,AMZN,385.109985,490,379,2016-04-08
2015-04-15,USD,CALL,AMZN,383.450012,210,374,2015-10-12
2015-04-16,USD,CALL,AAPL,126.16999799999999,230,122,2016-04-10
2015-04-16,USD,CALL,FB,82.309998,130,84,2015-10-13
2015-04-17,USD,PUT,CHK,15.45,100,15,2016-04-11
2015-04-17,USD,CALL,CHK,15.45,820,14,2015-10-14
2015-04-17,USD,CALL,FB,80.779999,520,82,2015-07-16
2015-04-17,USD,PUT,XRX,33.965744,840,35,2016-04-11
2015-04-17,USD,PUT,BLCM,25.82,210,25,2016-04-11
2015-04-17,USD,CALL,BA,149.600006,540,156,2016-04-11
2015-04-17,USD,PUT,MSFT,41.619999,660,42,2015-07-16
2015-04-17,USD,CALL,MSFT,41.619999,460,43,2015-07-16
2015-04-20,USD,CALL,AMZN,389.51001,940,399,2015-10-17
2015-04-21,USD,CALL,AAPL,126.910004,640,124,2016-04-15
2015-04-21,USD,PUT,XRX,33.70224,390,35,2015-07-20
2015-04-21,USD,PUT,CHK,14.57,210,15,2016-04-15
2015-04-21,USD,PUT,XRX,33.70224,60,35,2016-04-15
2015-04-21,USD,PUT,MSFT,42.639998999999996,0,44,2016-04-15
2015-04-22,USD,PUT,MSFT,42.990002000000004,930,43,2015-10-19
2015-04-22,USD,CALL,FB,84.629997,520,84,2016-04-16
2015-04-22,USD,PUT,AMZN,389.799988,740,396,2015-07-21
2015-04-22,USD,CALL,BA,151.190002,880,149,2015-07-21
2015-04-22,USD,PUT,MSFT,42.990002000000004,630,41,2016-04-16
2015-04-22,USD,PUT,BA,151.190002,210,148,2015-10-19
2015-04-22,USD,CALL,BA,151.190002,440,145,2015-10-19
2015-04-23,USD,CALL,BA,149.869995,380,155,2016-04-17
2015-04-23,USD,CALL,MSFT,43.34,340,45,2016-04-17
2015-04-23,USD,CALL,AMZN,389.98999,900,372,2015-10-20
2015-04-23,USD,CALL,CHK,14.54,360,14,2016-04-17
2015-04-23,USD,PUT,MSFT,43.34,120,44,2015-07-22
2015-04-24,USD,PUT,MSFT,47.869999,740,46,2015-10-21
2015-04-24,USD,PUT,XRX,31.594202000000003,830,30,2015-10-21
2015-04-24,USD,PUT,CHK,14.54,100,14,2015-10-21
2015-04-24,USD,PUT,AAPL,130.279999,920,125,2015-10-21
2015-04-27,USD,CALL,FB,81.910004,360,78,2015-07-26
2015-04-28,USD,PUT,AMZN,429.30999800000006,100,428,2015-07-27
2015-04-28,USD,PUT,FB,80.68,490,77,2015-07-27
2015-04-28,USD,CALL,MSFT,49.16,730,51,2016-04-22
2015-04-28,USD,CALL,XRX,30.909090000000003,650,32,2016-04-22
2015-04-28,USD,CALL,XRX,30.909090000000003,160,30,2015-10-25
2015-04-28,USD,PUT,BLCM,25.1,320,24,2016-04-22
2015-04-29,USD,PUT,AAPL,128.639999,490,131,2015-07-28
2015-04-29,USD,CALL,CHK,15.1,790,14,2016-04-23
2015-04-29,USD,PUT,XRX,30.382082,940,30,2015-10-26
2015-04-29,USD,CALL,BA,146.149994,30,147,2015-07-28
2015-04-29,USD,CALL,MSFT,49.060001,430,48,2015-10-26
2015-05-01,USD,CALL,XRX,30.355732,940,29,2015-07-30
2015-05-01,USD,CALL,FB,78.989998,390,79,2015-07-30
2015-05-01,USD,CALL,BLCM,23.08,130,22,2015-07-30
2015-05-01,USD,PUT,BA,144.669998,980,150,2016-04-25
2015-05-01,USD,CALL,BA,144.669998,10,140,2015-07-30
2015-05-05,USD,PUT,AMZN,421.19000199999994,620,430,2016-04-29
2015-05-05,USD,PUT,FB,77.559998,230,76,2015-08-03
2015-05-05,USD,PUT,MSFT,47.599998,910,48,2015-08-03
2015-05-05,USD,CALL,AMZN,421.19000199999994,620,437,2015-11-01
2015-05-05,USD,PUT,MSFT,47.599998,390,49,2015-11-01
2015-05-05,USD,PUT,FB,77.559998,310,77,2015-11-01
2015-05-05,USD,CALL,BA,142.91000400000001,360,145,2015-11-01
2015-05-06,USD,PUT,AMZN,419.100006,680,427,2015-08-04
2015-05-06,USD,PUT,XRX,29.986824,800,29,2015-11-02
2015-05-06,USD,CALL,CHK,14.72,860,14,2015-11-02
2015-05-06,USD,PUT,AMZN,419.100006,70,405,2016-04-30
2015-05-06,USD,CALL,FB,78.099998,920,78,2015-11-02
2015-05-06,USD,CALL,XRX,29.986824,30,29,2016-04-30
2015-05-06,USD,CALL,BA,141.03999299999998,790,145,2016-04-30
2015-05-06,USD,PUT,CHK,14.72,990,15,2016-04-30
2015-05-07,USD,PUT,AMZN,426.880005,870,438,2015-11-03
2015-05-07,USD,CALL,BLCM,23.469998999999998,150,24,2016-05-01
2015-05-07,USD,PUT,XRX,29.828721999999996,330,31,2016-05-01
2015-05-08,USD,CALL,BA,145.46000700000002,450,143,2015-08-06
2015-05-08,USD,PUT,AMZN,433.69000199999994,690,451,2016-05-02
2015-05-08,USD,PUT,MSFT,47.75,0,47,2016-05-02
2015-05-08,USD,PUT,XRX,29.960473999999998,530,28,2016-05-02
2015-05-08,USD,PUT,CHK,15.28,860,15,2015-08-06
2015-05-08,USD,PUT,FB,78.510002,800,78,2016-05-02
2015-05-08,USD,PUT,XRX,29.960473999999998,980,29,2016-05-02
2015-05-08,USD,CALL,MSFT,47.75,400,49,2016-05-02
2015-05-08,USD,CALL,BLCM,24.59,590,23,2016-05-02
2015-05-11,USD,CALL,CHK,15.18,880,15,2015-08-09
2015-05-11,USD,PUT,CHK,15.18,340,14,2016-05-05
2015-05-11,USD,PUT,CHK,15.18,360,14,2015-11-07
2015-05-11,USD,PUT,CHK,15.18,860,14,2015-11-07
2015-05-11,USD,PUT,FB,78.010002,110,79,2015-08-09
2015-05-11,USD,CALL,CHK,15.18,840,15,2015-11-07
2015-05-11,USD,PUT,XRX,29.617918,70,30,2015-11-07
2015-05-11,USD,CALL,XRX,29.617918,300,29,2015-11-07
2015-05-11,USD,CALL,AMZN,432.85000599999995,440,444,2015-11-07
2015-05-12,USD,CALL,AAPL,125.870003,170,125,2016-05-06
2015-05-12,USD,CALL,XRX,29.407114,90,29,2016-05-06
2015-05-12,USD,CALL,CHK,15.45,700,15,2015-08-10
2015-05-12,USD,PUT,FB,77.459999,100,74,2016-05-06
2015-05-12,USD,CALL,CHK,15.45,180,14,2015-11-08
2015-05-12,USD,CALL,FB,77.459999,380,74,2016-05-06
2015-05-12,USD,PUT,FB,77.459999,310,78,2016-05-06
2015-05-13,USD,CALL,XRX,29.617918,860,28,2016-05-07
2015-05-13,USD,CALL,XRX,29.617918,770,29,2015-08-11
2015-05-13,USD,PUT,BLCM,25.4,600,25,2016-05-07
2015-05-13,USD,CALL,AAPL,126.010002,520,126,2015-11-09
2015-05-13,USD,PUT,CHK,15.23,390,15,2015-08-11
2015-05-13,USD,PUT,AMZN,426.869995,30,446,2016-05-07
2015-05-13,USD,PUT,MSFT,47.630001,240,46,2015-11-09
2015-05-14,USD,PUT,AMZN,432.27999900000003,360,444,2015-08-12
2015-05-14,USD,CALL,CHK,15.09,370,14,2016-05-08
2015-05-14,USD,PUT,XRX,29.776021999999998,560,29,2015-08-12
2015-05-14,USD,PUT,FB,81.370003,610,82,2015-11-10
2015-05-15,USD,CALL,CHK,15.0,590,14,2015-08-13
2015-05-15,USD,PUT,MSFT,48.299999,390,50,2016-05-09
2015-05-15,USD,PUT,XRX,29.960473999999998,860,30,2015-08-13
2015-05-15,USD,PUT,AMZN,426.0,950,429,2016-05-09
2015-05-18,USD,CALL,AMZN,425.23999000000003,450,434,2015-11-14
2015-05-18,USD,CALL,MSFT,48.009997999999996,10,47,2015-11-14
2015-05-18,USD,PUT,FB,80.879997,760,80,2015-08-16
2015-05-19,USD,CALL,XRX,29.828721999999996,130,29,2015-11-15
2015-05-20,USD,PUT,XRX,30.197628,990,28,2016-05-14
2015-05-20,USD,CALL,XRX,30.197628,510,31,2015-11-16
2015-05-20,USD,PUT,FB,80.550003,760,77,2015-08-18
2015-05-20,USD,PUT,BLCM,23.440001000000002,770,24,2016-05-14
2015-05-20,USD,PUT,BA,146.419998,280,152,2016-05-14
2015-05-20,USD,CALL,CHK,14.75,820,14,2015-11-16
2015-05-21,USD,CALL,AMZN,431.630005,600,424,2015-08-19
2015-05-21,USD,CALL,AAPL,131.389999,150,134,2015-11-17
2015-05-21,USD,CALL,AAPL,131.389999,950,136,2015-08-19
2015-05-21,USD,CALL,AMZN,431.630005,930,439,2015-08-19
2015-05-21,USD,PUT,AMZN,431.630005,650,431,2016-05-15
2015-05-27,USD,PUT,AMZN,431.420013,530,441,2016-05-21
2015-05-28,USD,CALL,BA,142.330002,470,140,2015-08-26
2015-05-28,USD,PUT,AAPL,131.779999,720,131,2015-11-24
2015-05-28,USD,PUT,XRX,30.30303,150,29,2015-08-26
2015-05-28,USD,CALL,AMZN,426.57000700000003,920,409,2016-05-22
2015-05-29,USD,PUT,MSFT,46.860001000000004,680,45,2016-05-23
2015-05-29,USD,PUT,MSFT,46.860001000000004,890,45,2015-11-25
2015-05-29,USD,PUT,FB,79.190002,910,76,2015-11-25
2015-05-29,USD,CALL,BA,140.520004,370,143,2015-08-27
2015-05-29,USD,PUT,CHK,14.11,870,14,2016-05-23
2015-05-29,USD,PUT,AMZN,429.23001100000005,770,439,2015-08-27
2015-06-01,USD,CALL,CHK,13.86,840,14,2016-05-26
2015-06-01,USD,PUT,FB,80.290001,400,80,2015-11-28
2015-06-01,USD,CALL,MSFT,47.23,650,46,2015-08-30
2015-06-01,USD,PUT,XRX,30.197628,500,30,2015-11-28
2015-06-01,USD,PUT,FB,80.290001,500,76,2015-11-28
2015-06-01,USD,CALL,AAPL,130.53999299999998,470,126,2015-08-30
2015-06-01,USD,CALL,BA,141.25,40,135,2016-05-26
2015-06-01,USD,CALL,AAPL,130.53999299999998,380,128,2016-05-26
2015-06-01,USD,CALL,BLCM,24.41,510,24,2015-11-28
2015-06-02,USD,CALL,AMZN,430.98999000000003,150,435,2016-05-27
2015-06-03,USD,CALL,AAPL,130.119995,420,136,2015-11-30
2015-06-03,USD,PUT,BA,143.809998,610,147,2015-11-30
2015-06-03,USD,CALL,AMZN,436.589996,480,435,2015-09-01
2015-06-03,USD,PUT,MSFT,46.849998,420,45,2015-09-01
2015-06-03,USD,PUT,AMZN,436.589996,80,451,2015-09-01
2015-06-04,USD,CALL,FB,82.050003,860,79,2016-05-29
2015-06-04,USD,PUT,AAPL,129.360001,350,126,2015-12-01
2015-06-04,USD,CALL,AMZN,430.77999900000003,760,424,2015-09-02
2015-06-05,USD,CALL,AAPL,128.649994,970,132,2015-12-02
2015-06-05,USD,PUT,BLCM,28.879998999999998,510,28,2016-05-30
2015-06-05,USD,CALL,CHK,13.15,460,13,2016-05-30
2015-06-08,USD,CALL,BA,140.639999,550,142,2015-12-05
2015-06-08,USD,CALL,BLCM,28.16,70,29,2016-06-02
2015-06-08,USD,CALL,AMZN,423.5,300,423,2016-06-02
2015-06-08,USD,PUT,AMZN,423.5,590,442,2016-06-02
2015-06-08,USD,PUT,MSFT,45.73,420,47,2015-12-05
2015-06-08,USD,PUT,AMZN,423.5,690,416,2016-06-02
2015-06-10,USD,CALL,BA,141.619995,360,146,2016-06-04
2015-06-10,USD,PUT,AMZN,430.76998899999995,720,424,2015-09-08
2015-06-10,USD,PUT,CHK,13.06,230,13,2016-06-04
2015-06-10,USD,PUT,MSFT,46.610001000000004,10,47,2015-12-07
2015-06-10,USD,PUT,MSFT,46.610001000000004,620,48,2015-12-07
2015-06-10,USD,PUT,XRX,29.67062,740,29,2015-09-08
2015-06-10,USD,PUT,AAPL,128.880005,50,128,2016-06-04
2015-06-11,USD,PUT,MSFT,46.439999,360,45,2016-06-05
2015-06-11,USD,PUT,BA,142.96000700000002,660,148,2016-06-05
2015-06-11,USD,CALL,FB,81.83000200000001,20,78,2015-09-09
2015-06-11,USD,PUT,AMZN,432.97000099999997,490,441,2016-06-05
2015-06-11,USD,PUT,BA,142.96000700000002,490,138,2015-12-08
2015-06-11,USD,CALL,AAPL,128.58999599999999,180,127,2016-06-05
2015-06-11,USD,CALL,XRX,29.960473999999998,240,30,2015-09-09
2015-06-12,USD,PUT,BLCM,25.219998999999998,930,26,2015-12-09
2015-06-15,USD,CALL,AAPL,126.91999799999999,200,124,2016-06-09
2015-06-15,USD,PUT,AMZN,423.670013,680,409,2016-06-09
2015-06-15,USD,PUT,BLCM,24.99,190,24,2016-06-09
2015-06-16,USD,PUT,AMZN,427.26000999999997,290,438,2015-12-13
2015-06-16,USD,CALL,XRX,29.090909999999997,260,30,2016-06-10
2015-06-16,USD,CALL,BA,142.33999599999999,80,143,2016-06-10
